Year,DMCODE,New_DIST,NEW_MANDAL,June,July,Aug,Sep,total,Rainy Days,No Rain,Light Rainfall,moderate,Heavy,Very Heavy,YEAR,August,September,Rainy Day,Very Light,Light,Moderate,Extremely Heavy,Rainy Days(out of 122)
,3109,Khammam,Chinthakani,197.16,218.73,,,,,56,,,1,0,2017.0,254.2,97.25,38.0,28.0,22.0,15.0,0.0,
,3110,Khammam,Khammam_Urban,215.93,179.57,,,,,52,,,0,1,2017.0,309.75,104.67,45.0,25.0,28.0,16.0,0.0,
,3111,Khammam,Konijerla,247.99,168.86,,,,,44,,,1,0,2017.0,293.75,98.21,40.0,38.0,20.0,19.0,0.0,
,3112,Khammam,Enkuru,218.7,240.13,,,,,50,,,1,0,2017.0,233.32,121.5,44.0,28.0,22.0,21.0,0.0,
,3113,Khammam,Kalluru,244.15,194.55,,,,,59,,,0,0,2017.0,198.3,91.7,42.0,21.0,27.0,15.0,0.0,
,3114,Khammam,Penuballi,233.68,196.61,,,,,50,,,0,0,2017.0,262.93,118.77,49.0,23.0,29.0,20.0,0.0,
,3115,Khammam,Sathupalle,275.36,243.17,,,,,24,,,0,0,2017.0,321.11,100.16,47.0,51.0,22.0,25.0,0.0,
,3116,Khammam,Vemsoor,265.3,240.35,,,,,57,,,1,0,2017.0,249.7,135.55,45.0,20.0,24.0,20.0,0.0,
,3117,Khammam,Thallada,194.62,198.3,,,,,54,,,1,0,2017.0,188.71,195.53,47.0,21.0,25.0,21.0,0.0,
,3118,Khammam,Wyra,165.55,166.18,,,,,25,,,0,0,2017.0,148.3,91.37,36.0,61.0,25.0,11.0,0.0,
,3119,Khammam,Bonakal,204.7,195.75,,,,,59,,,2,0,2017.0,260.75,223.1,41.0,22.0,23.0,16.0,0.0,
,3120,Khammam,Madhira,228.27,198.43,,,,,35,,,2,0,2017.0,206.74,64.17,43.0,44.0,29.0,12.0,0.0,
,3121,Khammam,Yerrupalem,307.35,244.9,,,,,53,,,1,0,2017.0,188.7,91.45,43.0,26.0,24.0,18.0,0.0,
2016.0,108,Adilabad,Adilabad Rural,321.8,446.2,82.0,243.3,1093.3,,60,41.0,19.0,1,1,,,,,,,,,46.0
2016.0,109,Adilabad,Adilabad Urban,321.8,446.2,82.0,243.3,1093.3,,60,41.0,19.0,1,1,,,,,,,,,46.0
2016.0,113,Adilabad,Bazarhathnoor,295.4,419.6,132.2,289.4,1136.6,,60,41.0,19.0,1,1,,,,,,,,,52.0
2016.0,103,Adilabad,Bela,178.0,422.0,94.8,269.6,964.4,,61,39.0,17.0,5,0,,,,,,,,,57.0
2016.0,101,Adilabad,Bheempoor,334.0,453.8,88.0,236.8,1112.6,,61,44.0,14.0,3,0,,,,,,,,,48.0
2016.0,114,Adilabad,Boath,347.0,462.4,207.6,200.6,1217.6,,69,30.0,20.0,2,1,,,,,,,,,50.0
2016.0,104,Adilabad,Gadiguda,281.0,494.4,74.6,322.8,1172.8,,59,39.0,20.0,4,0,,,,,,,,,52.0
2016.0,107,Adilabad,Gudihathnur,232.6,431.6,101.4,283.6,1049.2,,61,40.0,17.0,4,0,,,,,,,,,53.0
2016.0,116,Adilabad,Ichoda,322.4,433.2,132.0,260.8,1148.4,,62,41.0,15.0,4,0,,,,,,,,,53.0
2016.0,106,Adilabad,Inderavelly,194.4,544.8,158.8,348.4,1246.4,,63,35.0,22.0,2,0,,,,,,,,,50.0
2016.0,102,Adilabad,Jainad,219.2,509.2,155.2,268.6,1152.2,,69,33.0,16.0,2,2,,,,,,,,,45.0
2016.0,110,Adilabad,Mavala,321.8,446.2,82.0,243.3,1093.3,,68,34.0,16.0,3,1,,,,,,,,,46.0
2016.0,105,Adilabad,Narnoor,281.0,494.4,74.6,322.8,1172.8,,60,41.0,19.0,1,1,,,,,,,,,52.0
2016.0,115,Adilabad,Neradigonda,274.4,408.2,228.8,271.6,1183.0,,61,40.0,17.0,4,0,,,,,,,,,48.0
2016.0,117,Adilabad,Sirikonda,194.4,544.8,158.8,348.4,1246.4,,56,43.0,20.0,3,0,,,,,,,,,50.0
2016.0,112,Adilabad,Talamadugu,333.4,573.2,137.8,248.0,1292.4,,69,33.0,16.0,2,2,,,,,,,,,44.0
2016.0,111,Adilabad,Tamsi,334.0,453.8,88.0,236.8,1112.6,,69,30.0,17.0,5,1,,,,,,,,,48.0
2016.0,118,Adilabad,Utnur,132.2,361.6,110.6,251.0,855.4,,69,30.0,20.0,2,1,,,,,,,,,45.0
2016.0,907,Bhadradri Kothagudem,Allapalli,406.6,231.2,102.2,355.8,1095.8,,66,44.0,8.0,3,1,,,,,,,,,46.0
2016.0,913,Bhadradri Kothagudem,Annapureddipalle,370.4,139.6,117.2,287.6,914.8,,75,28.0,13.0,6,0,,,,,,,,,54.0
2016.0,905,Bhadradri Kothagudem,Aswapuram,487.4,340.8,159.0,325.8,1313.0,,62,44.0,15.0,0,1,,,,,,,,,55.0
2016.0,923,Bhadradri Kothagudem,Aswaraopeta,496.4,174.0,100.4,320.4,1091.2,,62,34.0,24.0,1,1,,,,,,,,,49.0
2016.0,920,Bhadradri Kothagudem,Bhadrachalam,466.6,199.0,172.2,401.2,1239.0,,73,29.0,16.0,4,0,,,,,,,,,51.0
2016.0,919,Bhadradri Kothagudem,Burgampadu,530.6,173.2,210.2,311.2,1225.2,,62,38.0,18.0,4,0,,,,,,,,,58.0
2016.0,912,Bhadradri Kothagudem,Chandrugonda,370.4,139.6,117.2,287.6,914.8,,58,41.0,19.0,3,1,,,,,,,,,54.0
2016.0,903,Bhadradri Kothagudem,Cherla,424.4,396.6,150.4,287.0,1258.4,,62,44.0,15.0,0,1,,,,,,,,,53.0
2016.0,914,Bhadradri Kothagudem,Chunchupally,385.4,188.8,221.6,267.4,1063.2,,65,29.0,24.0,4,0,,,,,,,,,48.0
2016.0,922,Bhadradri Kothagudem,Dammapeta,557.4,135.8,151.0,290.4,1134.6,,53,50.0,15.0,4,0,,,,,,,,,51.0
2016.0,904,Bhadradri Kothagudem,Dummugudem,335.8,358.6,195.4,416.8,1306.6,,67,32.0,20.0,3,0,,,,,,,,,58.0
2016.0,908,Bhadradri Kothagudem,Gundala,406.6,231.2,102.2,355.8,1095.8,,62,35.0,21.0,4,0,,,,,,,,,46.0
2016.0,911,Bhadradri Kothagudem,Julurpad,329.0,128.6,143.8,216.8,818.2,,75,28.0,13.0,6,0,,,,,,,,,49.0
2016.0,901,Bhadradri Kothagudem,Karakagudem,515.8,375.4,167.0,307.6,1365.8,,67,37.0,16.0,2,0,,,,,,,,,52.0
2016.0,916,Bhadradri Kothagudem,Kothagudem,385.4,188.8,221.6,267.4,1063.2,,62,31.0,26.0,3,0,,,,,,,,,48.0
2016.0,917,Bhadradri Kothagudem,Laxmidevipalli,385.4,188.8,221.6,267.4,1063.2,,53,50.0,15.0,4,0,,,,,,,,,48.0
2016.0,906,Bhadradri Kothagudem,Manuguru,408.0,464.6,182.4,377.0,1432.0,,53,50.0,15.0,4,0,,,,,,,,,50.0
2016.0,921,Bhadradri Kothagudem,Mulakalapalle,574.8,189.2,158.2,425.8,1348.0,,48,47.0,20.0,7,0,,,,,,,,,52.0
2016.0,918,Bhadradri Kothagudem,Palawancha,387.6,162.2,183.0,327.2,1060.0,,63,36.0,20.0,0,3,,,,,,,,,49.0
2016.0,902,Bhadradri Kothagudem,Pinapaka,515.8,375.4,167.0,307.6,1365.8,,66,32.0,23.0,1,0,,,,,,,,,52.0
2016.0,915,Bhadradri Kothagudem,Sujathanagar,385.4,188.8,221.6,267.4,1063.2,,62,31.0,26.0,3,0,,,,,,,,,48.0
2016.0,910,Bhadradri Kothagudem,Tekulapalle,479.6,113.6,151.8,383.2,1128.2,,53,50.0,15.0,4,0,,,,,,,,,40.0
2016.0,909,Bhadradri Kothagudem,Yellandu,318.8,99.2,165.2,392.0,975.2,,82,16.0,21.0,2,1,,,,,,,,,46.0
2016.0,2207,Hyderabad,Amberpet,126.2,174.4,116.0,571.4,988.0,,74,30.0,14.0,4,0,,,,,,,,,52.0
2016.0,2202,Hyderabad,Ameerpet,199.4,221.0,81.4,498.2,1000.0,,66,38.0,15.0,3,0,,,,,,,,,47.0
2016.0,2211,Hyderabad,Asifnagar,58.0,163.0,57.8,410.4,689.2,,66,36.0,18.0,2,0,,,,,,,,,43.0
2016.0,2213,Hyderabad,Bahadurpura,67.4,132.0,125.6,473.6,798.6,,68,43.0,9.0,2,0,,,,,,,,,37.0
2016.0,2214,Hyderabad,Bandlaguda,67.4,132.0,125.6,473.6,798.6,,70,36.0,13.0,3,0,,,,,,,,,37.0
2016.0,2215,Hyderabad,Charminar,98.2,157.2,169.2,522.8,947.4,,70,36.0,13.0,3,0,,,,,,,,,46.0
2016.0,2212,Hyderabad,Golkonda,93.2,204.4,164.4,447.0,909.0,,68,36.0,15.0,3,0,,,,,,,,,42.0
2016.0,2208,Hyderabad,Himayatnagar,102.2,218.8,98.0,511.6,930.6,,67,34.0,20.0,1,0,,,,,,,,,46.0
2016.0,2210,Hyderabad,Khairatabad,136.4,181.4,101.2,430.4,849.4,,69,35.0,15.0,3,0,,,,,,,,,45.0
2016.0,2205,Hyderabad,Maredpally,84.6,234.4,83.4,546.6,949.0,,62,45.0,13.0,2,0,,,,,,,,,48.0
2016.0,2206,Hyderabad,Musheerabad,158.4,239.8,99.6,553.0,1050.8,,64,39.0,16.0,3,0,,,,,,,,,47.0
2016.0,2209,Hyderabad,Nampally,54.4,155.8,68.6,443.2,722.0,,66,35.0,19.0,2,0,,,,,,,,,43.0
2016.0,2216,Hyderabad,Saidabad,98.8,161.2,121.2,502.6,883.8,,67,42.0,10.0,3,0,,,,,,,,,40.0
2016.0,2203,Hyderabad,Secunderabad,140.0,195.0,73.5,439.6,848.1,,69,36.0,14.0,3,0,,,,,,,,,42.0
2016.0,2201,Hyderabad,Shaikpet,167.6,189.6,94.6,402.4,854.2,,63,42.0,14.0,3,0,,,,,,,,,44.0
2016.0,2204,Hyderabad,Tirumalgiri,84.6,234.4,83.4,546.6,949.0,,64,39.0,17.0,2,0,,,,,,,,,48.0
2016.0,604,Jagtial,Beerpur,152.4,355.0,154.0,360.4,1021.8,,64,39.0,16.0,3,0,,,,,,,,,51.0
2016.0,607,Jagtial,Buggaram,125.4,334.6,89.4,250.2,799.6,,68,30.0,21.0,3,0,,,,,,,,,43.0
2016.0,606,Jagtial,Dharmapuri,125.4,334.6,89.4,250.2,799.6,,70,31.0,21.0,0,0,,,,,,,,,43.0
2016.0,617,Jagtial,Gollapalle,102.0,311.8,140.8,260.2,814.8,,70,31.0,21.0,0,0,,,,,,,,,41.0
2016.0,601,Jagtial,Ibrahimpatnam,388.6,337.8,351.2,452.6,1530.2,,66,36.0,20.0,0,0,,,,,,,,,55.0
2016.0,608,Jagtial,Jagityal_Rural,200.6,332.4,216.8,320.0,1069.8,,67,23.0,26.0,5,1,,,,,,,,,53.0
2016.0,609,Jagtial,Jagtial,200.6,332.4,216.8,320.0,1069.8,,69,31.0,21.0,1,0,,,,,,,,,53.0
2016.0,613,Jagtial,Kathlapur,178.6,197.6,185.8,243.8,805.8,,69,31.0,21.0,1,0,,,,,,,,,48.0
2016.0,614,Jagtial,Kodimial,105.0,205.2,76.4,297.0,683.6,,73,32.0,16.0,1,0,,,,,,,,,47.0
2016.0,611,Jagtial,Koratla,170.0,253.2,269.8,270.6,963.6,,73,34.0,15.0,0,0,,,,,,,,,48.0
2016.0,615,Jagtial,Malial,128.6,231.2,137.2,351.2,848.2,,74,24.0,23.0,0,1,,,,,,,,,49.0
2016.0,602,Jagtial,Mallapur,113.2,380.8,169.8,296.0,959.8,,68,37.0,16.0,1,0,,,,,,,,,48.0
2016.0,610,Jagtial,Medipalle,153.2,200.0,171.0,303.4,827.6,,66,34.0,20.0,2,0,,,,,,,,,49.0
2016.0,612,Jagtial,Metpalle,368.8,313.6,421.4,376.4,1480.2,,71,30.0,20.0,1,0,,,,,,,,,58.0
2016.0,616,Jagtial,Pegadapalle,138.0,235.6,88.8,282.6,745.0,,64,27.0,28.0,2,1,,,,,,,,,40.0
2016.0,603,Jagtial,Raikal,153.8,339.8,162.8,304.2,960.6,,81,23.0,17.0,1,0,,,,,,,,,45.0
2016.0,605,Jagtial,Sarangapur,152.4,355.0,154.0,360.4,1021.8,,76,22.0,24.0,0,0,,,,,,,,,51.0
2016.0,618,Jagtial,Velgatoor,124.8,326.0,199.8,234.0,884.6,,68,30.0,21.0,3,0,,,,,,,,,48.0
2016.0,1907,Jangaon,Bachannapeta,90.8,254.8,101.4,450.6,897.6,,73,28.0,19.0,2,0,,,,,,,,,42.0
2016.0,1902,Jangaon,Chilpur,180.4,285.4,120.0,531.0,1116.8,,70,37.0,12.0,3,0,,,,,,,,,42.0
2016.0,1911,Jangaon,Devaruppala,296.0,153.0,166.0,545.0,1160.0,,72,29.0,18.0,1,2,,,,,,,,,33.0
2016.0,1904,Jangaon,Ganpur_stn,180.4,285.4,120.0,531.0,1116.8,,89,13.0,13.0,6,1,,,,,,,,,42.0
2016.0,1910,Jangaon,Gundala,277.8,237.8,107.2,489.0,1111.8,,72,29.0,18.0,1,2,,,,,,,,,34.0
2016.0,1908,Jangaon,Jangaon,78.6,152.0,73.8,428.2,732.6,,86,17.0,15.0,2,2,,,,,,,,,27.0
2016.0,1913,Jangaon,Kodakandla,335.8,210.0,74.2,387.0,1007.0,,90,16.0,12.0,4,0,,,,,,,,,43.0
2016.0,1909,Jangaon,Lingalaghanpur,132.4,216.8,59.0,498.8,907.0,,77,24.0,19.0,1,1,,,,,,,,,37.0
2016.0,1906,Jangaon,Narmetta,131.8,274.0,77.0,437.0,919.8,,84,19.0,15.0,4,0,,,,,,,,,41.0
2016.0,1912,Jangaon,Palakurthi,316.0,273.0,92.8,392.8,1074.6,,78,27.0,13.0,2,2,,,,,,,,,32.0
2016.0,1905,Jangaon,Raghunathpalle,193.6,246.6,83.4,626.6,1150.2,,90,13.0,13.0,4,2,,,,,,,,,47.0
2016.0,1901,Jangaon,Tharigoppula,131.8,274.0,77.0,437.0,919.8,,74,27.0,16.0,2,3,,,,,,,,,41.0
2016.0,1903,Jangaon,Zaffergadh,222.6,132.2,41.8,212.2,608.8,,78,27.0,13.0,2,2,,,,,,,,,30.0
2016.0,811,Jayashankar Bhupalpally,Bhupalpalle,144.4,421.6,157.0,227.4,950.4,,82,25.0,14.0,1,0,,,,,,,,,51.0
2016.0,806,Jayashankar Bhupalpally,Chityal,316.2,328.8,93.0,406.6,1144.6,,71,28.0,23.0,0,0,,,,,,,,,52.0
2016.0,816,Jayashankar Bhupalpally,Eturunagaram,417.8,384.4,243.4,299.4,1345.0,,70,32.0,17.0,2,1,,,,,,,,,60.0
2016.0,810,Jayashankar Bhupalpally,Ghanapur_Mulug,309.8,346.4,143.6,227.6,1027.4,,61,36.0,23.0,2,0,,,,,,,,,46.0
2016.0,814,Jayashankar Bhupalpally,Govindaraopet,297.6,212.6,119.4,246.2,875.8,,76,18.0,27.0,0,1,,,,,,,,,45.0
2016.0,817,Jayashankar Bhupalpally,Kannaigudem,417.8,384.4,243.4,299.4,1345.0,,64,40.0,16.0,1,1,,,,,,,,,60.0
2016.0,804,Jayashankar Bhupalpally,Kataram,173.4,366.4,257.8,336.2,1133.8,,61,36.0,23.0,2,0,,,,,,,,,54.0
2016.0,801,Jayashankar Bhupalpally,Mahadevpur,177.0,373.6,282.0,307.0,1139.6,,69,22.0,31.0,0,0,,,,,,,,,51.0
2016.0,805,Jayashankar Bhupalpally,Malharrao,156.0,326.2,132.6,271.4,886.2,,67,31.0,20.0,4,0,,,,,,,,,46.0
2016.0,820,Jayashankar Bhupalpally,Mangapet,433.2,367.6,198.2,269.6,1268.6,,72,29.0,21.0,0,0,,,,,,,,,57.0
2016.0,808,Jayashankar Bhupalpally,Mogullapalle,302.4,360.2,130.4,425.2,1218.2,,66,23.0,30.0,3,0,,,,,,,,,56.0
2016.0,813,Jayashankar Bhupalpally,Mulug,289.2,325.6,146.8,319.4,1081.0,,65,34.0,20.0,2,1,,,,,,,,,47.0
2016.0,803,Jayashankar Bhupalpally,Mutharam_Mahadevpur,117.4,354.2,247.4,355.0,1074.0,,65,29.0,27.0,1,0,,,,,,,,,52.0
2016.0,802,Jayashankar Bhupalpally,Palmela,177.0,373.6,282.0,307.0,1139.6,,68,33.0,18.0,3,0,,,,,,,,,51.0
2016.0,809,Jayashankar Bhupalpally,Regonda,279.8,317.8,142.4,394.2,1134.2,,67,31.0,20.0,4,0,,,,,,,,,55.0
2016.0,815,Jayashankar Bhupalpally,Tadvai,344.0,408.2,128.6,259.6,1140.4,,66,34.0,20.0,0,2,,,,,,,,,42.0
2016.0,807,Jayashankar Bhupalpally,Tekumatla,316.2,328.8,93.0,406.6,1144.6,,79,15.0,26.0,1,1,,,,,,,,,52.0
2016.0,812,Jayashankar Bhupalpally,Venkatapur,357.2,340.4,114.6,272.6,1084.8,,70,32.0,17.0,2,1,,,,,,,,,53.0
2016.0,819,Jayashankar Bhupalpally,Venkatapuram,336.2,416.8,325.3,218.4,1296.7,,65,36.0,18.0,2,1,,,,,,,,,65.0
2016.0,818,Jayashankar Bhupalpally,Wazeed,202.6,492.2,357.0,232.4,1284.2,,53,42.0,23.0,4,0,,,,,,,,,60.0
2016.0,2607,Jogulamba Gadwal,Aiza,105.6,66.8,35.4,186.8,394.6,,61,31.0,27.0,2,1,,,,,,,,,27.0
2016.0,2612,Jogulamba Gadwal,Alampur,150.6,181.8,101.6,155.0,589.0,,89,26.0,6.0,1,0,,,,,,,,,27.0
2016.0,2602,Jogulamba Gadwal,Dharur,147.8,139.2,66.0,228.2,581.2,,94,20.0,5.0,3,0,,,,,,,,,29.0
2016.0,2603,Jogulamba Gadwal,Gadwal,200.6,92.8,174.4,271.2,739.0,,84,26.0,12.0,0,0,,,,,,,,,35.0
2016.0,2606,Jogulamba Gadwal,Ghattu,172.0,111.0,41.0,172.0,496.0,,76,29.0,16.0,1,0,,,,,,,,,27.0
2016.0,2604,Jogulamba Gadwal,Itikyal,214.6,88.6,139.0,265.8,708.0,,87,22.0,12.0,1,0,,,,,,,,,33.0
2016.0,2601,Jogulamba Gadwal,Kaloor_Timmanadoddi,172.0,111.0,41.0,172.0,496.0,,88,14.0,19.0,1,0,,,,,,,,,27.0
2016.0,2605,Jogulamba Gadwal,Maldakal,210.0,76.0,45.4,206.8,538.2,,87,22.0,12.0,1,0,,,,,,,,,31.0
2016.0,2610,Jogulamba Gadwal,Manopad,116.0,82.6,79.4,149.0,427.0,,86,26.0,9.0,1,0,,,,,,,,,28.0
2016.0,2608,Jogulamba Gadwal,Rajoli,89.4,125.2,92.2,154.2,461.0,,93,20.0,9.0,0,0,,,,,,,,,31.0
2016.0,2611,Jogulamba Gadwal,Undavelli,150.6,181.8,101.6,155.0,589.0,,90,18.0,14.0,0,0,,,,,,,,,27.0
2016.0,2609,Jogulamba Gadwal,Waddepalle,89.4,125.2,92.2,154.2,461.0,,94,20.0,5.0,3,0,,,,,,,,,31.0
2016.0,1507,Kamareddy,Banswada,164.4,349.8,173.6,549.0,1236.8,,90,18.0,14.0,0,0,,,,,,,,,54.0
2016.0,1517,Kamareddy,Bhiknur,144.6,258.6,75.6,429.8,908.6,,63,34.0,21.0,4,0,,,,,,,,,55.0
2016.0,1522,Kamareddy,Bibipet,233.8,278.4,99.4,517.2,1128.8,,58,51.0,10.0,3,0,,,,,,,,,58.0
2016.0,1504,Kamareddy,Bichkunda,150.6,374.0,100.2,319.8,944.6,,54,46.0,19.0,2,1,,,,,,,,,48.0
2016.0,1505,Kamareddy,Birkoor,213.0,267.6,195.6,446.4,1122.6,,67,31.0,22.0,2,0,,,,,,,,,61.0
2016.0,1521,Kamareddy,Domakonda,233.8,278.4,99.4,517.2,1128.8,,55,41.0,25.0,1,0,,,,,,,,,58.0
2016.0,1513,Kamareddy,Gandhari,212.6,263.6,99.6,597.4,1173.2,,54,46.0,19.0,2,1,,,,,,,,,55.0
2016.0,1502,Kamareddy,Jukkal,363.6,355.0,152.2,591.6,1462.4,,64,38.0,17.0,2,1,,,,,,,,,52.0
2016.0,1518,Kamareddy,Kamareddy,142.8,265.6,155.4,757.2,1321.0,,69,23.0,24.0,4,2,,,,,,,,,58.0
2016.0,1512,Kamareddy,Lingampet,98.4,266.2,72.8,673.4,1110.8,,58,44.0,17.0,1,2,,,,,,,,,49.0
2016.0,1520,Kamareddy,Machareddy,225.8,253.2,158.0,789.4,1426.4,,70,34.0,16.0,0,2,,,,,,,,,53.0
2016.0,1501,Kamareddy,Madnur,183.2,151.4,121.4,346.0,802.0,,64,36.0,20.0,1,1,,,,,,,,,40.0
2016.0,1510,Kamareddy,Naga_Reddipet,156.0,244.0,61.4,445.0,906.4,,78,29.0,13.0,1,1,,,,,,,,,55.0
2016.0,1506,Kamareddy,Nasurullabad,213.0,267.6,195.6,446.4,1122.6,,56,50.0,14.0,2,0,,,,,,,,,61.0
2016.0,1509,Kamareddy,Nizamsagar,151.0,254.8,58.2,408.8,872.8,,55,41.0,25.0,1,0,,,,,,,,,55.0
2016.0,1503,Kamareddy,Pedda Kodapgal,150.6,374.0,100.2,319.8,944.6,,58,44.0,19.0,1,0,,,,,,,,,48.0
2016.0,1508,Kamareddy,Pitlam,188.8,239.6,67.2,469.8,965.4,,67,31.0,22.0,2,0,,,,,,,,,49.0
2016.0,1516,Kamareddy,Rajampet,144.6,258.6,75.6,429.8,908.6,,69,35.0,17.0,0,1,,,,,,,,,55.0
2016.0,1519,Kamareddy,Ramareddy,225.8,253.2,158.0,789.4,1426.4,,58,51.0,10.0,3,0,,,,,,,,,53.0
2016.0,1514,Kamareddy,Sadasivanagar,225.0,229.6,153.2,537.2,1145.0,,64,36.0,20.0,1,1,,,,,,,,,54.0
2016.0,1515,Kamareddy,Tadwai,121.6,157.8,151.0,669.4,1099.8,,60,40.0,19.0,1,2,,,,,,,,,54.0
2016.0,1511,Kamareddy,Yellareddy,141.0,297.2,49.0,486.6,973.8,,67,36.0,15.0,2,2,,,,,,,,,51.0
2016.0,1310,Karimnagar,Chigurumamidi,39.0,138.0,123.6,354.4,655.0,,65,37.0,18.0,1,1,,,,,,,,,44.0
2016.0,1303,Karimnagar,Choppadandi,208.6,374.6,179.2,330.0,1092.4,,76,30.0,15.0,1,0,,,,,,,,,48.0
2016.0,1316,Karimnagar,Ellandakunta,251.4,296.6,68.2,321.2,937.4,,73,23.0,25.0,1,0,,,,,,,,,53.0
2016.0,1301,Karimnagar,Gangadhara,135.2,309.0,84.4,284.6,813.2,,62,40.0,19.0,1,0,,,,,,,,,47.0
2016.0,1306,Karimnagar,Gannervaram,117.2,267.0,97.4,406.6,888.2,,74,27.0,21.0,0,0,,,,,,,,,48.0
2016.0,1314,Karimnagar,Huzurabad,171.2,387.2,99.8,332.6,990.8,,70,34.0,16.0,2,0,,,,,,,,,45.0
2016.0,1315,Karimnagar,Jammikunta,251.4,296.6,68.2,321.2,937.4,,67,31.0,22.0,2,0,,,,,,,,,53.0
2016.0,1307,Karimnagar,Karimnagar,133.6,378.0,167.2,432.8,1111.6,,62,40.0,19.0,1,0,,,,,,,,,47.0
2016.0,1304,Karimnagar,Karimnagar_Rural,133.6,378.0,167.2,432.8,1111.6,,66,34.0,20.0,1,1,,,,,,,,,47.0
2016.0,1305,Karimnagar,Kothapalle,133.6,378.0,167.2,432.8,1111.6,,66,34.0,20.0,1,1,,,,,,,,,47.0
2016.0,1308,Karimnagar,Manakondur,80.4,261.6,120.4,274.2,736.6,,66,34.0,20.0,1,1,,,,,,,,,47.0
2016.0,1302,Karimnagar,Ramadugu,50.0,216.4,69.8,248.2,584.4,,75,32.0,14.0,1,0,,,,,,,,,42.0
2016.0,1312,Karimnagar,Shankarapatnam,75.8,337.6,60.4,321.6,795.4,,71,39.0,12.0,0,0,,,,,,,,,40.0
2016.0,1309,Karimnagar,Thimmapur,98.6,344.0,191.8,295.2,929.6,,79,29.0,13.0,1,0,,,,,,,,,48.0
2016.0,1311,Karimnagar,V_Saidapur,64.2,281.4,153.6,406.4,905.6,,69,34.0,17.0,1,1,,,,,,,,,45.0
2016.0,1313,Karimnagar,Veenavanka,164.2,296.6,61.2,283.8,805.8,,72,32.0,15.0,2,1,,,,,,,,,49.0
2016.0,3119,Khammam,Bonakal,241.8,86.6,167.2,261.8,757.4,,67,36.0,18.0,1,0,,,,,,,,,44.0
2016.0,3109,Khammam,Chinthakani,208.4,84.4,97.4,272.4,662.6,,74,30.0,17.0,1,0,,,,,,,,,37.0
2016.0,3112,Khammam,Enkuru,278.0,150.0,175.4,202.0,805.4,,79,30.0,13.0,0,0,,,,,,,,,48.0
2016.0,3113,Khammam,Kalluru,345.2,193.2,119.8,263.6,921.8,,61,46.0,13.0,2,0,,,,,,,,,42.0
2016.0,3102,Khammam,Kamepalle,210.0,116.0,217.4,321.4,864.8,,76,28.0,15.0,3,0,,,,,,,,,41.0
2016.0,3104,Khammam,Khammam_Rural,238.8,166.6,111.0,226.6,743.0,,80,23.0,17.0,2,0,,,,,,,,,44.0
2016.0,3110,Khammam,Khammam_Urban,253.2,160.0,118.4,210.2,741.8,,65,42.0,13.0,2,0,,,,,,,,,41.0
2016.0,3111,Khammam,Konijerla,278.8,74.6,83.4,215.8,652.6,,66,42.0,12.0,2,0,,,,,,,,,42.0
2016.0,3106,Khammam,Kusumanchi,129.2,144.0,63.4,254.8,591.4,,76,32.0,13.0,1,0,,,,,,,,,46.0
2016.0,3120,Khammam,Madhira,259.6,110.2,191.6,188.4,749.8,,73,39.0,10.0,0,0,,,,,,,,,39.0
2016.0,3108,Khammam,Mudigonda,205.4,137.4,138.2,309.4,790.4,,73,31.0,17.0,1,0,,,,,,,,,47.0
2016.0,3107,Khammam,Nelakondapalle,203.6,78.2,99.2,280.8,661.8,,70,31.0,21.0,0,0,,,,,,,,,40.0
2016.0,3114,Khammam,Penuballi,298.2,68.8,160.2,247.4,774.6,,80,24.0,18.0,0,0,,,,,,,,,44.0
2016.0,3103,Khammam,Raghunadhapalem,253.2,160.0,118.4,210.2,741.8,,70,37.0,14.0,1,0,,,,,,,,,41.0
2016.0,3115,Khammam,Sathupalle,552.2,133.8,136.8,291.4,1114.2,,66,42.0,12.0,2,0,,,,,,,,,47.0
2016.0,3101,Khammam,Singareni,235.0,85.4,107.0,363.6,791.0,,63,40.0,16.0,2,1,,,,,,,,,39.0
2016.0,3117,Khammam,Thallada,252.2,196.6,154.6,235.0,838.4,,80,23.0,17.0,2,0,,,,,,,,,44.0
2016.0,3105,Khammam,Thirumalayapalem,227.8,142.4,127.8,223.0,721.0,,70,37.0,12.0,3,0,,,,,,,,,38.0
2016.0,3116,Khammam,Vemsoor,356.4,27.6,109.4,303.8,797.2,,76,30.0,13.0,3,0,,,,,,,,,42.0
2016.0,3118,Khammam,Wyra,267.4,138.4,185.4,283.8,875.0,,78,27.0,15.0,2,0,,,,,,,,,41.0
2016.0,3121,Khammam,Yerrupalem,311.8,177.2,109.4,133.2,731.6,,67,32.0,21.0,2,0,,,,,,,,,41.0
2016.0,206,Kumarambheem Asifabad,Asifabad,183.4,494.0,62.4,226.6,966.4,,73,35.0,13.0,1,0,,,,,,,,,50.0
2016.0,213,Kumarambheem Asifabad,Bejjur,301.2,784.8,226.2,291.8,1604.0,,69,35.0,14.0,3,1,,,,,,,,,61.0
2016.0,212,Kumarambheem Asifabad,Chintalamanepally,174.2,503.2,133.2,262.2,1072.8,,57,38.0,21.0,5,1,,,,,,,,,49.0
2016.0,215,Kumarambheem Asifabad,Dahegaon,181.0,529.6,219.8,216.2,1146.6,,65,37.0,15.0,5,0,,,,,,,,,53.0
